smiles,Li+ observed,Li+ dG_mean [kcal/mol],Li+ dG_std [kcal/mol],Na+ observed,Na+ dG_mean [kcal/mol],Na+ dG_std [kcal/mol],Mg2+ observed,Mg2+ dG_mean [kcal/mol],Mg2+ dG_std [kcal/mol],Al3+ observed,Al3+ dG_mean [kcal/mol],Al3+ dG_std [kcal/mol],K+ observed,K+ dG_mean [kcal/mol],K+ dG_std [kcal/mol],Ca2+ observed,Ca2+ dG_mean [kcal/mol],Ca2+ dG_std [kcal/mol],Mn2+ observed,Mn2+ dG_mean [kcal/mol],Mn2+ dG_std [kcal/mol],Fe3+ observed,Fe3+ dG_mean [kcal/mol],Fe3+ dG_std [kcal/mol],Co2+ observed,Co2+ dG_mean [kcal/mol],Co2+ dG_std [kcal/mol],Ni2+ observed,Ni2+ dG_mean [kcal/mol],Ni2+ dG_std [kcal/mol],Cu2+ observed,Cu2+ dG_mean [kcal/mol],Cu2+ dG_std [kcal/mol],Zn2+ observed,Zn2+ dG_mean [kcal/mol],Zn2+ dG_std [kcal/mol],Rb+ observed,Rb+ dG_mean [kcal/mol],Rb+ dG_std [kcal/mol],Sr2+ observed,Sr2+ dG_mean [kcal/mol],Sr2+ dG_std [kcal/mol],Cs+ observed,Cs+ dG_mean [kcal/mol],Cs+ dG_std [kcal/mol],La3+ observed,La3+ dG_mean [kcal/mol],La3+ dG_std [kcal/mol],Pr3+ observed,Pr3+ dG_mean [kcal/mol],Pr3+ dG_std [kcal/mol],Nd3+ observed,Nd3+ dG_mean [kcal/mol],Nd3+ dG_std [kcal/mol],Sm3+ observed,Sm3+ dG_mean [kcal/mol],Sm3+ dG_std [kcal/mol],Gd3+ observed,Gd3+ dG_mean [kcal/mol],Gd3+ dG_std [kcal/mol],Tb3+ observed,Tb3+ dG_mean [kcal/mol],Tb3+ dG_std [kcal/mol],Dy3+ observed,Dy3+ dG_mean [kcal/mol],Dy3+ dG_std [kcal/mol],Er3+ observed,Er3+ dG_mean [kcal/mol],Er3+ dG_std [kcal/mol]
CNCCN,False,0.42380091547966003,0.2282168405285003,False,0.7832625508308411,0.3496533056560616,False,0.04450930282473564,0.1705535330929449,False,-1.1904414892196655,0.1975800852393646,False,0.8787263035774231,0.3221995266449673,False,0.22840642929077148,0.2593427828500507,False,-0.61702561378479,0.1856650564444887,False,-1.3847529888153076,0.252882889892177,True,-1.0206083650385054,0.0773,True,-1.1795344659731586,0.018662855911611702,True,-1.3952511710289113,0.018686582272472448,True,-1.015424903458653,0.030932480336012973,False,0.8023654818534851,0.3867352593186444,False,0.17060942947864532,0.1731710905123087,False,0.5654720664024353,0.2260110057989192,False,-0.9550588130950928,0.1175286052793638,False,-1.0214033126831055,0.0867758470077774,False,-1.0455242395401,0.079207931625476,False,-1.0456568002700806,0.1242340543788246,False,-1.0812914371490479,0.1046590080445719,False,-1.0958802700042725,0.0652229033910062,False,-1.0970250368118286,0.0668431562032363,False,-1.0997611284255981,0.0938208838269708
CCNCCN,False,0.24430294334888458,0.2282168405285003,False,0.5959453582763672,0.3496533056560616,False,-0.04445439204573631,0.1705535330929449,False,-1.204826831817627,0.1975800852393646,False,0.7129648923873901,0.3221995266449673,False,0.042770106345415115,0.2593427828500507,False,-0.648901104927063,0.1856650564444887,False,-1.3635437488555908,0.252882889892177,False,-1.04067862033844,0.1215738069158855,True,-1.1259090039729134,0.018686058612622347,True,-1.3606895330797566,0.017570986521286205,False,-1.0618571043014526,0.1603647614277846,False,0.693831205368042,0.3867352593186444,False,0.01012580469250679,0.1731710905123087,False,0.4985679090023041,0.2260110057989192,False,-0.9821701049804688,0.1175286052793638,False,-1.0501229763031006,0.0867758470077774,False,-1.0776249170303345,0.079207931625476,False,-1.0783207416534424,0.1242340543788246,False,-1.1101816892623901,0.1046590080445719,False,-1.120068907737732,0.0652229033910062,False,-1.1284832954406738,0.0668431562032363,False,-1.132786512374878,0.0938208838269708
CCCNCCN,False,0.1671822965145111,0.2282168405285003,False,0.4888366460800171,0.3496533056560616,False,-0.1117660403251648,0.1705535330929449,False,-1.1813104152679443,0.1975800852393646,False,0.6247177720069885,0.3221995266449673,False,-0.09336752444505692,0.2593427828500507,False,-0.6220014095306396,0.1856650564444887,False,-1.3297151327133179,0.252882889892177,False,-1.0066981315612793,0.1215738069158855,True,-1.117945444111841,0.0773,True,-1.3629207517308883,0.0773,False,-1.0401668548583984,0.1603647614277846,False,0.6087247729301453,0.3867352593186444,False,-0.07874102145433426,0.1731710905123087,False,0.39695194363594055,0.2260110057989192,False,-0.9599308967590332,0.1175286052793638,False,-1.021511435508728,0.0867758470077774,False,-1.053387999534607,0.079207931625476,False,-1.049783706665039,0.1242340543788246,False,-1.081600546836853,0.1046590080445719,False,-1.102029800415039,0.0652229033910062,False,-1.1007652282714844,0.0668431562032363,False,-1.1026322841644287,0.0938208838269708
CC(C)NCCN,False,0.42143911123275757,0.2282168405285003,False,0.7575750946998596,0.3496533056560616,False,-0.01676039770245552,0.1705535330929449,False,-1.1339975595474243,0.1975800852393646,False,0.828850269317627,0.3221995266449673,False,0.08026069402694702,0.2593427828500507,False,-0.6117616891860962,0.1856650564444887,False,-1.3254002332687378,0.252882889892177,False,-0.9620292782783508,0.1215738069158855,True,-0.9703919151498881,0.00569950374415134,True,-1.3030037201419873,0.0773,False,-0.9822965860366821,0.1603647614277846,False,0.836079478263855,0.3867352593186444,False,0.11176522821187973,0.1731710905123087,False,0.6045355796813965,0.2260110057989192,False,-0.891747772693634,0.1175286052793638,False,-0.951074481010437,0.0867758470077774,False,-0.9710961580276489,0.079207931625476,False,-0.9747828841209412,0.1242340543788246,False,-1.0052118301391602,0.1046590080445719,False,-1.0263035297393799,0.0652229033910062,False,-1.0226430892944336,0.0668431562032363,False,-1.0188878774642944,0.0938208838269708
CCCCNCCN,False,0.15156276524066925,0.2282168405285003,False,0.4799705743789673,0.3496533056560616,False,-0.11785125732421875,0.1705535330929449,False,-1.1748541593551636,0.1975800852393646,False,0.5836224555969238,0.3221995266449673,False,-0.1131632849574089,0.2593427828500507,False,-0.627406120300293,0.1856650564444887,False,-1.3235644102096558,0.252882889892177,False,-1.0247454643249512,0.1215738069158855,True,-1.1295009682343964,0.0773,True,-1.360541535480856,0.0773,False,-1.0536093711853027,0.1603647614277846,False,0.5866439342498779,0.3867352593186444,False,-0.10945271700620651,0.1731710905123087,False,0.37705251574516296,0.2260110057989192,False,-0.970112144947052,0.1175286052793638,False,-1.0292448997497559,0.0867758470077774,False,-1.0580703020095825,0.079207931625476,False,-1.059049129486084,0.1242340543788246,False,-1.0902312994003296,0.1046590080445719,False,-1.1108132600784302,0.0652229033910062,False,-1.1093543767929077,0.0668431562032363,False,-1.1077988147735596,0.0938208838269708
NCCNCc1ccccc1,False,0.11793951690196991,0.2282168405285003,False,0.41392630338668823,0.3496533056560616,False,-0.23532220721244812,0.1705535330929449,False,-1.193709135055542,0.1975800852393646,False,0.5315660834312439,0.3221995266449673,False,-0.19009283185005188,0.2593427828500507,False,-0.6819704174995422,0.1856650564444887,False,-1.349199652671814,0.252882889892177,False,-1.0258384943008423,0.1215738069158855,False,-1.0984501838684082,0.1743986023098311,True,-1.3095354737394769,0.0773,False,-1.0332424640655518,0.1603647614277846,False,0.5274620056152344,0.3867352593186444,False,-0.1889960914850235,0.1731710905123087,False,0.38687217235565186,0.2260110057989192,False,-0.984697699546814,0.1175286052793638,False,-1.0559691190719604,0.0867758470077774,False,-1.0731375217437744,0.079207931625476,False,-1.0867397785186768,0.1242340543788246,False,-1.0984156131744385,0.1046590080445719,False,-1.118130087852478,0.0652229033910062,False,-1.1149356365203857,0.0668431562032363,False,-1.1102344989776611,0.0938208838269708
CNCCNC,False,0.19957441091537476,0.2282168405285003,False,0.5767580270767212,0.3496533056560616,False,-0.055526603013277054,0.1705535330929449,False,-1.2119463682174683,0.1975800852393646,False,0.6337395310401917,0.3221995266449673,False,0.011806780472397804,0.2593427828500507,False,-0.6681467294692993,0.1856650564444887,False,-1.358519196510315,0.252882889892177,False,-1.0478829145431519,0.1215738069158855,True,-1.1536232632077243,0.023133315286128,True,-1.3753055952742121,0.02101279471496711,True,-1.0163615794692034,0.0773,False,0.5764241218566895,0.3867352593186444,False,-0.022139430046081543,0.1731710905123087,False,0.4105905592441559,0.2260110057989192,False,-0.9866186380386353,0.1175286052793638,False,-1.066464900970459,0.0867758470077774,False,-1.090941309928894,0.079207931625476,False,-1.0694279670715332,0.1242340543788246,False,-1.1323652267456055,0.1046590080445719,False,-1.1436338424682617,0.0652229033910062,False,-1.1362924575805664,0.0668431562032363,False,-1.1413164138793945,0.0938208838269708
CCNCCNCC,False,0.06387855112552643,0.2282168405285003,False,0.3979324698448181,0.3496533056560616,False,-0.1334265172481537,0.1705535330929449,False,-1.1644150018692017,0.1975800852393646,False,0.463418185710907,0.3221995266449673,False,-0.15183387696743011,0.2593427828500507,True,-0.4934353958911621,0.0773,False,-1.3171019554138184,0.252882889892177,False,-1.010060429573059,0.1215738069158855,True,-1.0344012917872878,0.030399565672036884,True,-1.306387840692732,0.024631181696821873,True,-1.0120841309227455,0.0773,False,0.43182864785194397,0.3867352593186444,False,-0.15218044817447662,0.1731710905123087,False,0.2881387174129486,0.2260110057989192,False,-0.9749742150306702,0.1175286052793638,False,-1.0338889360427856,0.0867758470077774,False,-1.059973120689392,0.079207931625476,False,-1.0484179258346558,0.1242340543788246,False,-1.097320795059204,0.1046590080445719,False,-1.1076891422271729,0.0652229033910062,False,-1.1017695665359497,0.0668431562032363,False,-1.1051133871078491,0.0938208838269708
CCCNCCNCCC,False,0.016963548958301544,0.2282168405285003,False,0.3279323875904083,0.3496533056560616,False,-0.2152700573205948,0.1705535330929449,False,-1.2075798511505127,0.1975800852393646,False,0.4155942499637604,0.3221995266449673,False,-0.2565069794654846,0.2593427828500507,False,-0.7143006920814514,0.1856650564444887,False,-1.3842368125915527,0.252882889892177,False,-1.0673867464065552,0.1215738069158855,True,-1.0120841309227455,0.0773,True,-1.2877016306431697,0.0773,False,-1.0799674987792969,0.1603647614277846,False,0.35479113459587097,0.3867352593186444,False,-0.26369938254356384,0.1731710905123087,False,0.18689782917499542,0.2260110057989192,False,-1.0168876647949219,0.1175286052793638,False,-1.0649927854537964,0.0867758470077774,False,-1.0896596908569336,0.079207931625476,False,-1.0743919610977173,0.1242340543788246,False,-1.131672739982605,0.1046590080445719,False,-1.135607123374939,0.0652229033910062,False,-1.1291484832763672,0.0668431562032363,False,-1.1310515403747559,0.0938208838269708
CCCCNCCNCCCC,False,-0.022893531247973442,0.2282168405285003,False,0.2979826033115387,0.3496533056560616,False,-0.2551648020744324,0.1705535330929449,False,-1.1909641027450562,0.1975800852393646,False,0.3751234710216522,0.3221995266449673,False,-0.29402464628219604,0.2593427828500507,False,-0.720849871635437,0.1856650564444887,False,-1.3611491918563843,0.252882889892177,False,-1.0723851919174194,0.1215738069158855,True,-1.0012534078778628,0.0773,True,-1.2795582165098662,0.0773,False,-1.0825761556625366,0.1603647614277846,False,0.3175014555454254,0.3867352593186444,False,-0.29809480905532837,0.1731710905123087,False,0.1737404614686966,0.2260110057989192,False,-1.0047168731689453,0.1175286052793638,False,-1.0575283765792847,0.0867758470077774,False,-1.0792436599731445,0.079207931625476,False,-1.0733273029327393,0.1242340543788246,False,-1.131246566772461,0.1046590080445719,False,-1.1335963010787964,0.0652229033910062,False,-1.1274833679199219,0.0668431562032363,False,-1.1257184743881226,0.0938208838269708
CNCCCNC,False,0.17766131460666656,0.2282168405285003,False,0.5315078496932983,0.3496533056560616,False,-0.09148649871349335,0.1705535330929449,False,-1.1245393753051758,0.1975800852393646,False,0.606279194355011,0.3221995266449673,False,-0.011679423972964287,0.2593427828500507,False,-0.5737298727035522,0.1856650564444887,False,-1.2679725885391235,0.252882889892177,False,-0.9710996747016907,0.1215738069158855,True,-0.9652012789711985,0.0773,True,-1.2594034311885844,0.0773,False,-0.9927250742912292,0.1603647614277846,False,0.5715317130088806,0.3867352593186444,False,-0.0046807462349534035,0.1731710905123087,False,0.3501582145690918,0.2260110057989192,False,-0.9465909600257874,0.1175286052793638,False,-1.0113670825958252,0.0867758470077774,False,-1.0367299318313599,0.079207931625476,False,-1.0268396139144897,0.1242340543788246,False,-1.0708574056625366,0.1046590080445719,False,-1.0893583297729492,0.0652229033910062,False,-1.079399585723877,0.0668431562032363,False,-1.0870646238327026,0.0938208838269708
O=P(O)(O)CN(CCO)CCO,False,-0.39313045144081116,0.2282168405285003,False,-0.08600791543722153,0.3496533056560616,False,-0.6149104833602905,0.1705535330929449,False,-1.200451135635376,0.1975800852393646,False,0.1118345782160759,0.3221995266449673,False,-0.6879271268844604,0.2593427828500507,True,-0.9053589363718304,0.0773,False,-1.369502305984497,0.252882889892177,False,-1.0508146286010742,0.1215738069158855,True,-1.1148707038379506,0.0773,True,-1.3125778247543125,0.0773,True,-1.093200239369544,0.0773,False,0.1612371951341629,0.3867352593186444,False,-0.6393881440162659,0.1731710905123087,False,0.06808653473854065,0.2260110057989192,False,-1.0786046981811523,0.1175286052793638,False,-1.1023377180099487,0.0867758470077774,False,-1.1241313219070435,0.079207931625476,False,-1.138062834739685,0.1242340543788246,False,-1.1333237886428833,0.1046590080445719,False,-1.1407933235168457,0.0652229033910062,False,-1.1476207971572876,0.0668431562032363,False,-1.1502337455749512,0.0938208838269708
CC[C@@H](CO)NCCN[C@@H](CC)CO,False,-0.053079791367053986,0.2282168405285003,False,0.3050384223461151,0.3496533056560616,False,-0.36681798100471497,0.1705535330929449,False,-1.2525174617767334,0.1975800852393646,False,0.4420410096645355,0.3221995266449673,False,-0.46019282937049866,0.2593427828500507,False,-0.8228809833526611,0.1856650564444887,False,-1.4981993436813354,0.252882889892177,False,-1.1103570461273193,0.1215738069158855,False,-1.1921205520629883,0.1743986023098311,True,-1.4128159243402267,0.0773,False,-1.1450539827346802,0.1603647614277846,False,0.4633544683456421,0.3867352593186444,False,-0.37617242336273193,0.1731710905123087,False,0.3454318344593048,0.2260110057989192,False,-1.0359352827072144,0.1175286052793638,False,-1.1066313982009888,0.0867758470077774,False,-1.1331214904785156,0.079207931625476,False,-1.13219153881073,0.1242340543788246,False,-1.1508411169052124,0.1046590080445719,False,-1.155735969543457,0.0652229033910062,False,-1.1553157567977905,0.0668431562032363,False,-1.1573708057403564,0.0938208838269708
CSCCCNCCNCCCSC,False,-0.15433278679847717,0.2282168405285003,False,0.1157195121049881,0.3496533056560616,False,-0.3764900863170624,0.1705535330929449,False,-1.3186492919921875,0.1975800852393646,False,0.14321289956569672,0.3221995266449673,False,-0.437307745218277,0.2593427828500507,False,-0.8090309500694275,0.1856650564444887,False,-1.499255657196045,0.252882889892177,False,-1.1869032382965088,0.1215738069158855,False,-1.25496244430542,0.1743986023098311,True,-1.4422505225673894,0.0773,False,-1.188045859336853,0.1603647614277846,False,0.11440268158912659,0.3867352593186444,False,-0.44616854190826416,0.1731710905123087,False,-0.002869103569537401,0.2260110057989192,False,-1.1248719692230225,0.1175286052793638,False,-1.1762032508850098,0.0867758470077774,False,-1.2061887979507446,0.079207931625476,False,-1.1797518730163574,0.1242340543788246,False,-1.251718521118164,0.1046590080445719,False,-1.2460235357284546,0.0652229033910062,False,-1.2448149919509888,0.0668431562032363,False,-1.241934895515442,0.0938208838269708
CC(CC(C)(C)NCCNC(C)(C)CC(C)=NO)=NO,False,-0.2807523310184479,0.2282168405285003,False,-0.0009332555346190929,0.3496533056560616,False,-0.6051110029220581,0.1705535330929449,False,-1.4657535552978516,0.1975800852393646,False,0.17083916068077087,0.3221995266449673,False,-0.6654629707336426,0.2593427828500507,False,-1.0386018753051758,0.1856650564444887,False,-1.681244969367981,0.252882889892177,False,-1.3911654949188232,0.1215738069158855,False,-1.450811743736267,0.1743986023098311,True,-1.5303750139047898,0.0773,False,-1.3888047933578491,0.1603647614277846,False,0.18425695598125458,0.3867352593186444,False,-0.5558335781097412,0.1731710905123087,False,0.03479468822479248,0.2260110057989192,False,-1.2465226650238037,0.1175286052793638,False,-1.337995171546936,0.0867758470077774,False,-1.3665659427642822,0.079207931625476,False,-1.3359230756759644,0.1242340543788246,False,-1.3939415216445923,0.1046590080445719,False,-1.399685263633728,0.0652229033910062,False,-1.3985730409622192,0.0668431562032363,False,-1.399711012840271,0.0938208838269708
COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,False,-0.38660886883735657,0.2282168405285003,False,-0.13647131621837616,0.3496533056560616,True,-0.8123204373851463,0.0773,True,-1.2038577112662463,0.0773,False,-0.07310280948877335,0.3221995266449673,True,-0.9767050200379104,0.0773,True,-1.030053766978561,0.0773,True,-1.4041893968075427,0.0773,False,-1.0333709716796875,0.1215738069158855,True,-1.0673762166888086,0.0773,True,-1.1224165902405374,0.0773,True,-1.0903858680433545,0.0773,False,-0.04413938894867897,0.3867352593186444,False,-0.723832905292511,0.1731710905123087,False,-0.13253338634967804,0.2260110057989192,False,-1.041204571723938,0.1175286052793638,False,-1.0627857446670532,0.0867758470077774,False,-1.0772895812988281,0.079207931625476,False,-1.094061017036438,0.1242340543788246,False,-1.1347153186798096,0.1046590080445719,False,-1.1113243103027344,0.0652229033910062,False,-1.1177682876586914,0.0668431562032363,False,-1.1312998533248901,0.0938208838269708
C(=N\Nc1ccccn1)\c1ccccn1,False,0.4743713438510895,0.2282168405285003,False,0.6811957359313965,0.3496533056560616,False,-0.12323767691850662,0.1705535330929449,False,-1.1803256273269653,0.1975800852393646,False,0.7028566598892212,0.3221995266449673,False,0.3463370203971863,0.2593427828500507,True,-0.403750642714541,0.0773,False,-1.3528189659118652,0.252882889892177,False,-1.0030441284179688,0.1215738069158855,False,-1.1079087257385254,0.1743986023098311,True,-1.3967477394518135,0.0773,True,-1.0535776798772154,0.014341604152268459,False,0.5664953589439392,0.3867352593186444,False,0.23543263971805573,0.1731710905123087,False,0.38424792885780334,0.2260110057989192,False,-0.8831258416175842,0.1175286052793638,False,-0.9074528813362122,0.0867758470077774,False,-0.9171226620674133,0.079207931625476,False,-0.937455415725708,0.1242340543788246,False,-1.0384052991867065,0.1046590080445719,False,-0.9875733852386475,0.0652229033910062,False,-0.994533121585846,0.0668431562032363,False,-1.008752703666687,0.0938208838269708
NCCCCNCCCN,False,0.0719047263264656,0.2282168405285003,False,0.38529613614082336,0.3496533056560616,False,-0.25375065207481384,0.1705535330929449,False,-1.3214242458343506,0.1975800852393646,False,0.4980507791042328,0.3221995266449673,False,-0.22561553120613098,0.2593427828500507,False,-0.7866564989089966,0.1856650564444887,False,-1.5183478593826294,0.252882889892177,False,-1.219024896621704,0.1215738069158855,False,-1.3125433921813965,0.1743986023098311,True,-1.4515234361460327,0.0773,False,-1.2614083290100098,0.1603647614277846,False,0.5552573800086975,0.3867352593186444,False,-0.20255665481090546,0.1731710905123087,False,0.3551577031612396,0.2260110057989192,False,-1.1055535078048706,0.1175286052793638,False,-1.1868486404418945,0.0867758470077774,False,-1.2244603633880615,0.079207931625476,False,-1.2192546129226685,0.1242340543788246,False,-1.2445018291473389,0.1046590080445719,False,-1.2730216979980469,0.0652229033910062,False,-1.270024061203003,0.0668431562032363,False,-1.2781264781951904,0.0938208838269708
CNCCCNCCCN,False,0.053215306252241135,0.2282168405285003,False,0.3608647286891937,0.3496533056560616,False,-0.3103010058403015,0.1705535330929449,False,-1.32903254032135,0.1975800852393646,False,0.5032436847686768,0.3221995266449673,False,-0.2744015157222748,0.2593427828500507,False,-0.8037924766540527,0.1856650564444887,False,-1.492626667022705,0.252882889892177,False,-1.1770758628845215,0.1215738069158855,False,-1.2786285877227783,0.1743986023098311,True,-1.516797092221802,0.0773,False,-1.220794916152954,0.1603647614277846,False,0.5643358826637268,0.3867352593186444,False,-0.22548212110996246,0.1731710905123087,False,0.37392643094062805,0.2260110057989192,False,-1.064887285232544,0.1175286052793638,False,-1.1221641302108765,0.0867758470077774,False,-1.1557668447494507,0.079207931625476,False,-1.1609517335891724,0.1242340543788246,False,-1.1742421388626099,0.1046590080445719,False,-1.2126705646514893,0.0652229033910062,False,-1.206292748451233,0.0668431562032363,False,-1.212575912475586,0.0938208838269708
CCNCCNCCNCC,False,-0.13003890216350555,0.2282168405285003,False,0.20120775699615479,0.3496533056560616,False,-0.40774551033973694,0.1705535330929449,False,-1.4749540090560913,0.1975800852393646,False,0.2966533303260803,0.3221995266449673,False,-0.4757916033267975,0.2593427828500507,False,-0.9661213159561157,0.1856650564444887,False,-1.6949281692504883,0.252882889892177,False,-1.3688713312149048,0.1215738069158855,False,-1.4611990451812744,0.1743986023098311,True,-1.606285530624538,0.0773,False,-1.397473692893982,0.1603647614277846,False,0.296904981136322,0.3867352593186444,False,-0.4586624205112457,0.1731710905123087,False,0.11908489465713501,0.2260110057989192,False,-1.2415544986724854,0.1175286052793638,False,-1.3060295581817627,0.0867758470077774,False,-1.3321058750152588,0.079207931625476,False,-1.311112642288208,0.1242340543788246,False,-1.3825825452804565,0.1046590080445719,False,-1.385770320892334,0.0652229033910062,False,-1.3850061893463135,0.0668431562032363,False,-1.3899798393249512,0.0938208838269708
CC(C)c1cccc(O)c(=O)c1,False,0.32976004481315613,0.2282168405285003,False,0.5931797623634338,0.3496533056560616,False,-0.5722247958183289,0.1705535330929449,False,-1.2565603256225586,0.1975800852393646,False,0.6710715293884277,0.3221995266449673,False,-0.3985683023929596,0.2593427828500507,False,-0.7461196780204773,0.1856650564444887,True,-1.4494752956444854,0.0773,True,-1.0413973068409432,0.0773,True,-1.051524460284115,0.0773,False,-1.2295746803283691,0.1859552388773316,True,-1.0789927467230196,0.0773,False,0.6199292540550232,0.3867352593186444,False,-0.2937982976436615,0.1731710905123087,False,0.3821555972099304,0.2260110057989192,False,-1.0102530717849731,0.1175286052793638,False,-1.0428135395050049,0.0867758470077774,False,-1.0761677026748657,0.079207931625476,False,-1.0836255550384521,0.1242340543788246,False,-1.0972450971603394,0.1046590080445719,False,-1.0814869403839111,0.0652229033910062,False,-1.0980591773986816,0.0668431562032363,False,-1.0952441692352295,0.0938208838269708
NCCP(=O)(O)O,False,0.11211514472961426,0.2282168405285003,False,0.373322993516922,0.3496533056560616,True,-0.4616907997801981,0.0773,False,-1.2027885913848877,0.1975800852393646,False,0.4708465337753296,0.3221995266449673,True,-0.3212859527841386,0.0773,False,-0.696029007434845,0.1856650564444887,False,-1.3114094734191895,0.252882889892177,True,-0.9040724558445662,0.0773,True,-0.985749837710894,0.0773,True,-1.2692189654273385,0.0773,True,-1.073212954049378,0.0773,False,0.5411428809165955,0.3867352593186444,False,-0.28149619698524475,0.1731710905123087,False,0.36163169145584106,0.2260110057989192,False,-0.9753538966178894,0.1175286052793638,False,-1.0022728443145752,0.0867758470077774,False,-1.0175248384475708,0.079207931625476,False,-1.024666666984558,0.1242340543788246,False,-1.0414559841156006,0.1046590080445719,False,-1.0449306964874268,0.0652229033910062,False,-1.0564545392990112,0.0668431562032363,False,-1.0541267395019531,0.0938208838269708
NCCCNCCCCNCCCN,False,-0.059880346059799194,0.2282168405285003,False,0.2666124999523163,0.3496533056560616,False,-0.3956233263015747,0.1705535330929449,False,-1.428152322769165,0.1975800852393646,False,0.3818734884262085,0.3221995266449673,False,-0.37902018427848816,0.2593427828500507,False,-0.9383008480072021,0.1856650564444887,False,-1.6531847715377808,0.252882889892177,False,-1.3417620658874512,0.1215738069158855,False,-1.4375075101852417,0.1743986023098311,True,-1.5923454980502765,0.0773,False,-1.3756847381591797,0.1603647614277846,False,0.38364550471305847,0.3867352593186444,False,-0.36176156997680664,0.1731710905123087,False,0.194429412484169,0.2260110057989192,False,-1.185468077659607,0.1175286052793638,False,-1.258570671081543,0.0867758470077774,False,-1.3021559715270996,0.079207931625476,False,-1.2951507568359375,0.1242340543788246,False,-1.3397263288497925,0.1046590080445719,False,-1.3631595373153687,0.0652229033910062,False,-1.3627604246139526,0.0668431562032363,False,-1.3712761402130127,0.0938208838269708
CNCCCNCCNCCCNC,False,-0.21266277134418488,0.2282168405285003,False,0.15234652161598206,0.3496533056560616,False,-0.5247609615325928,0.1705535330929449,False,-1.5568066835403442,0.1975800852393646,False,0.2805801033973694,0.3221995266449673,False,-0.5842626094818115,0.2593427828500507,False,-1.1197057962417603,0.1856650564444887,False,-1.7992624044418335,0.252882889892177,False,-1.5005115270614624,0.1215738069158855,False,-1.6006640195846558,0.1743986023098311,True,-1.7285575540728335,0.0773,False,-1.5327799320220947,0.1603647614277846,False,0.2699107825756073,0.3867352593186444,False,-0.5779731869697571,0.1731710905123087,False,0.09275472909212112,0.2260110057989192,False,-1.3122385740280151,0.1175286052793638,False,-1.3865060806274414,0.0867758470077774,False,-1.4223634004592896,0.079207931625476,False,-1.397874355316162,0.1242340543788246,False,-1.481382131576538,0.1046590080445719,False,-1.482277512550354,0.0652229033910062,False,-1.4866573810577393,0.0668431562032363,False,-1.4899358749389648,0.0938208838269708
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,False,-0.13639667630195618,0.2282168405285003,False,0.1386600285768509,0.3496533056560616,False,-0.11248911917209625,0.1705535330929449,False,-1.1517459154129028,0.1975800852393646,False,0.27696606516838074,0.3221995266449673,True,-0.289446551127937,0.0773,False,-0.5719366073608398,0.1856650564444887,False,-1.3882191181182861,0.252882889892177,True,-1.0798879612879948,0.012182323979408573,True,-1.1975614253932547,0.011097524823481794,True,-1.3509279525138718,0.0773,True,-1.070301773498363,0.0773,False,0.3288409113883972,0.3867352593186444,True,0.1321956064009469,0.0773,False,0.21160313487052917,0.2260110057989192,True,-0.6307602468875392,0.0773,False,-0.8611067533493042,0.0867758470077774,False,-0.9029474854469299,0.079207931625476,False,-0.87607741355896,0.1242340543788246,False,-0.9496828317642212,0.1046590080445719,False,-0.9400073885917664,0.0652229033910062,False,-0.942766010761261,0.0668431562032363,False,-0.9430680871009827,0.0938208838269708
NCCCNCCNCCNCCCN,False,-0.18218711018562317,0.2282168405285003,False,0.16028152406215668,0.3496533056560616,False,-0.48080986738204956,0.1705535330929449,False,-1.5771920680999756,0.1975800852393646,False,0.2878459095954895,0.3221995266449673,False,-0.5392130017280579,0.2593427828500507,False,-1.0776861906051636,0.1856650564444887,False,-1.8376094102859497,0.252882889892177,False,-1.4876233339309692,0.1215738069158855,False,-1.591260313987732,0.1743986023098311,True,-1.82170718509647,0.0773,False,-1.5146349668502808,0.1603647614277846,False,0.2720337510108948,0.3867352593186444,False,-0.5193207859992981,0.1731710905123087,False,0.0999588891863823,0.2260110057989192,False,-1.3022891283035278,0.1175286052793638,False,-1.3894762992858887,0.0867758470077774,False,-1.424325704574585,0.079207931625476,False,-1.4117846488952637,0.1242340543788246,False,-1.4709900617599487,0.1046590080445719,False,-1.4774281978607178,0.0652229033910062,False,-1.4869712591171265,0.0668431562032363,False,-1.492928385734558,0.0938208838269708
c1ccc(-c2cccc(-c3ccccn3)n2)nc1,False,0.33509933948516846,0.2282168405285003,False,0.5352988243103027,0.3496533056560616,False,-0.32109710574150085,0.1705535330929449,False,-1.2798480987548828,0.1975800852393646,False,0.5173826217651367,0.3221995266449673,False,0.1018596887588501,0.2593427828500507,True,-0.8830995028432582,0.0773,False,-1.434130311012268,0.252882889892177,True,-1.3337194050622443,0.0773,True,-1.4041893968075427,0.0773,True,-1.4867469588952078,0.0773,True,-1.0614814013859346,0.0773,False,0.40613022446632385,0.3867352593186444,False,0.04553445801138878,0.1731710905123087,False,0.20133252441883087,0.2260110057989192,False,-0.9953783750534058,0.1175286052793638,False,-1.0207616090774536,0.0867758470077774,False,-1.0187987089157104,0.079207931625476,False,-1.0518174171447754,0.1242340543788246,False,-1.12583589553833,0.1046590080445719,False,-1.083211898803711,0.0652229033910062,False,-1.1013000011444092,0.0668431562032363,False,-1.1137501001358032,0.0938208838269708
